,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
111,2020-05-16,209,0,196,1,,0,12.0,0,0.0,0,0,,0,0.0,内蒙古
112,2020-05-17,213,0,196,1,,0,16.0,4,0.0,0,0,,0,0.0,内蒙古
113,2020-05-18,216,0,196,1,,0,19.0,3,0.0,0,0,,0,0.0,内蒙古
114,2020-05-19,217,0,196,1,,0,20.0,1,0.0,0,0,,0,0.0,内蒙古
115,2020-05-20,217,0,199,1,,0,17.0,0,0.0,3,0,,0,0.0,内蒙古
116,2020-05-21,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
117,2020-05-22,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
118,2020-05-23,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
119,2020-05-24,227,0,201,1,,0,25.0,10,0.0,2,0,,0,0.0,内蒙古
120,2020-05-25,232,0,204,1,,0,27.0,5,0.0,3,0,,0,0.0,内蒙古
121,2020-05-26,232,0,205,1,,0,26.0,0,0.0,1,0,,0,0.0,内蒙古
122,2020-05-27,232,0,205,1,,0,26.0,0,0.0,0,0,,0,0.0,内蒙古
123,2020-05-28,232,0,205,1,,0,26.0,0,0.0,0,0,,0,0.0,内蒙古
124,2020-05-29,232,0,206,1,,0,25.0,0,0.0,1,0,,0,0.0,内蒙古
125,2020-05-30,232,0,206,1,,0,25.0,0,0.0,0,0,,0,0.0,内蒙古
126,2020-05-31,235,0,207,1,,0,27.0,3,0.0,1,0,,0,0.0,内蒙古
127,2020-06-01,235,0,209,1,,0,25.0,0,0.0,2,0,,0,0.0,内蒙古
128,2020-06-02,235,0,209,1,,0,25.0,0,0.0,0,0,,0,0.0,内蒙古
129,2020-06-03,235,0,212,1,,0,22.0,0,0.0,3,0,,0,0.0,内蒙古
130,2020-06-04,235,0,213,1,,0,21.0,0,0.0,1,0,,0,0.0,内蒙古
131,2020-06-05,235,0,213,1,,0,21.0,0,0.0,0,0,,0,0.0,内蒙古
132,2020-06-06,235,0,213,1,,0,21.0,0,0.0,0,0,,0,0.0,内蒙古
133,2020-06-07,235,0,218,1,,0,16.0,0,0.0,5,0,,0,0.0,内蒙古
134,2020-06-08,235,0,226,1,,0,8.0,0,0.0,8,0,,0,0.0,内蒙古
135,2020-06-09,237,0,230,1,,0,6.0,2,0.0,4,0,,0,0.0,内蒙古
136,2020-06-10,237,0,230,1,,0,6.0,0,0.0,0,0,,0,0.0,内蒙古
137,2020-06-11,237,0,231,1,,0,5.0,0,0.0,1,0,,0,0.0,内蒙古
138,2020-06-12,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
139,2020-06-13,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
140,2020-06-14,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
141,2020-06-15,238,0,234,1,,0,3.0,1,0.0,3,0,,0,0.0,内蒙古
142,2020-06-16,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
143,2020-06-17,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
144,2020-06-18,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
145,2020-06-19,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
146,2020-06-20,238,0,235,1,,0,2.0,0,0.0,1,0,,0,0.0,内蒙古
147,2020-06-21,238,0,235,1,,0,2.0,0,0.0,0,0,,0,0.0,内蒙古
148,2020-06-22,238,0,236,1,,0,1.0,0,0.0,1,0,,0,0.0,内蒙古
149,2020-06-23,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
150,2020-06-24,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
151,2020-06-25,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
152,2020-06-26,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
153,2020-06-27,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
154,2020-06-28,238,0,237,1,,0,0.0,0,0.0,1,0,,0,0.0,内蒙古
155,2020-06-29,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
156,2020-06-30,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
157,2020-07-01,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
158,2020-07-02,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
159,2020-07-03,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
160,2020-07-04,238,0,237,1,,0,0.0,1,0.0,0,0,,0,0.0,内蒙古
161,2020-07-05,239,0,237,1,,0,1.0,1,0.0,0,0,,0,0.0,内蒙古
162,2020-07-06,240,0,237,1,,0,2.0,1,0.0,0,0,,0,0.0,内蒙古
163,2020-07-07,244,0,237,1,,0,6.0,4,0.0,0,0,,0,0.0,内蒙古
164,2020-07-08,244,0,237,1,,0,6.0,4,0.0,0,0,,0,0.0,内蒙古
0,2020-01-24,6,0,0,0,,0,6.0,0,0.0,0,0,,0,0.0,山西
1,2020-01-25,9,0,0,0,,0,9.0,3,0.0,0,0,,0,0.0,山西
2,2020-01-26,13,0,0,0,,0,13.0,4,0.0,0,0,,0,0.0,山西
3,2020-01-27,20,0,0,0,,0,20.0,7,0.0,0,0,,0,0.0,山西
4,2020-01-28,27,0,0,0,,0,27.0,7,0.0,0,0,,0,0.0,山西
5,2020-01-29,35,0,1,0,,0,34.0,8,0.0,1,0,,0,0.0,山西
6,2020-01-30,39,0,1,0,,0,38.0,4,0.0,0,0,,0,0.0,山西
7,2020-01-31,47,0,1,0,,0,46.0,8,0.0,0,0,,0,0.0,山西
8,2020-02-01,56,0,1,0,,0,55.0,9,0.0,0,0,,0,0.0,山西
9,2020-02-02,66,0,2,0,,0,64.0,10,0.0,1,0,,0,0.0,山西
10,2020-02-03,74,0,2,0,,0,72.0,8,0.0,0,0,,0,0.0,山西
11,2020-02-04,81,0,4,0,,0,77.0,7,0.0,2,0,,0,0.0,山西
12,2020-02-05,90,0,6,0,,0,84.0,9,0.0,2,0,,0,0.0,山西
13,2020-02-06,96,0,12,0,,0,84.0,6,0.0,6,0,,0,0.0,山西
14,2020-02-07,104,0,15,0,,0,89.0,8,0.0,3,0,,0,0.0,山西
15,2020-02-08,115,0,21,0,,0,94.0,12,0.0,6,0,,0,0.0,山西
16,2020-02-09,119,0,25,0,,0,94.0,4,0.0,4,0,,0,0.0,山西
17,2020-02-10,122,0,26,0,,0,96.0,3,0.0,1,0,,0,0.0,山西
18,2020-02-11,124,0,30,0,,0,94.0,2,0.0,4,0,,0,0.0,山西
19,2020-02-12,126,0,33,0,,0,93.0,2,0.0,3,0,,0,0.0,山西
20,2020-02-13,126,0,36,0,,0,90.0,0,0.0,3,0,,0,0.0,山西
21,2020-02-14,127,0,38,0,,0,89.0,1,0.0,2,0,,0,0.0,山西
22,2020-02-15,128,0,46,0,,0,82.0,1,0.0,8,0,,0,0.0,山西
23,2020-02-16,129,0,50,0,,0,79.0,1,0.0,4,0,,0,0.0,山西
24,2020-02-17,130,0,53,0,,0,77.0,1,0.0,3,0,,0,0.0,山西
25,2020-02-18,131,0,61,0,,0,70.0,1,0.0,8,0,,0,0.0,山西
26,2020-02-19,131,0,68,0,,0,63.0,0,0.0,7,0,,0,0.0,山西
27,2020-02-20,132,0,76,0,,0,56.0,1,0.0,8,0,,0,0.0,山西
28,2020-02-21,132,0,78,0,,0,54.0,0,0.0,2,0,,0,0.0,山西
29,2020-02-22,132,0,81,0,,0,51.0,0,0.0,3,0,,0,0.0,山西
30,2020-02-23,132,0,88,0,,0,44.0,0,0.0,7,0,,0,0.0,山西
31,2020-02-24,133,0,94,0,,0,39.0,0,0.0,6,0,,0,0.0,山西
32,2020-02-25,133,0,94,0,,0,39.0,1,0.0,0,0,,0,0.0,山西
33,2020-02-26,133,0,107,0,,0,26.0,0,0.0,13,0,,0,0.0,山西
34,2020-02-27,133,0,112,0,,0,21.0,0,0.0,5,0,,0,0.0,山西
35,2020-02-29,133,0,114,0,,0,19.0,0,0.0,2,0,,0,0.0,山西
36,2020-03-01,133,0,116,0,,0,17.0,0,0.0,2,0,,0,0.0,山西
37,2020-03-02,133,0,119,0,,0,14.0,0,0.0,3,0,,0,0.0,山西
38,2020-03-03,133,0,124,0,,0,9.0,0,0.0,5,0,,0,0.0,山西
39,2020-03-04,133,0,124,0,,0,9.0,0,0.0,0,0,,0,0.0,山西
40,2020-03-05,133,0,124,0,,0,9.0,0,0.0,0,0,,0,0.0,山西
41,2020-03-06,133,0,126,0,,0,7.0,0,0.0,2,0,,0,0.0,山西
42,2020-03-07,133,0,126,0,,0,7.0,0,0.0,0,0,,0,0.0,山西
43,2020-03-08,133,0,127,0,,0,6.0,0,0.0,1,0,,0,0.0,山西
44,2020-03-09,133,0,131,0,,0,2.0,0,0.0,4,0,,0,0.0,山西
45,2020-03-10,133,0,132,0,,0,1.0,0,0.0,1,0,,0,0.0,山西
46,2020-03-11,133,0,131,0,,0,2.0,0,0.0,-1,0,,0,0.0,山西
47,2020-03-12,133,0,132,0,,0,1.0,0,0.0,1,0,,0,0.0,山西
48,2020-03-13,133,0,133,0,,0,0.0,0,0.0,1,0,,0,0.0,山西
49,2020-03-14,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
50,2020-03-15,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
51,2020-03-16,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
52,2020-03-17,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
53,2020-03-18,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
54,2020-03-19,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
55,2020-03-20,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
56,2020-03-21,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
57,2020-03-22,133,0,133,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
58,2020-03-23,134,0,133,0,,0,1.0,1,0.0,0,0,,0,0.0,山西
59,2020-03-24,134,0,133,0,,0,1.0,0,0.0,0,0,,0,0.0,山西
60,2020-03-25,135,0,133,0,,0,2.0,1,0.0,0,0,,0,0.0,山西
61,2020-03-26,135,0,133,0,,0,2.0,0,0.0,0,0,,0,0.0,山西
62,2020-03-27,135,0,133,0,,0,2.0,0,0.0,0,0,,0,0.0,山西
63,2020-03-28,136,0,133,0,,0,3.0,1,0.0,0,0,,0,0.0,山西
64,2020-03-29,136,0,133,0,,0,3.0,0,0.0,0,0,,0,0.0,山西
65,2020-03-30,136,0,133,0,,0,3.0,0,0.0,0,0,,0,0.0,山西
66,2020-03-31,137,0,133,0,,0,4.0,1,0.0,0,0,,0,0.0,山西
67,2020-04-01,137,0,133,0,,0,4.0,0,0.0,0,0,,0,0.0,山西
68,2020-04-02,137,0,133,0,,0,4.0,0,0.0,0,0,,0,0.0,山西
69,2020-04-03,137,0,133,0,,0,4.0,0,0.0,0,0,,0,0.0,山西
70,2020-04-04,138,0,133,0,,0,5.0,1,0.0,0,0,,0,0.0,山西
71,2020-04-05,138,0,133,0,,0,5.0,0,0.0,0,0,,0,0.0,山西
72,2020-04-06,138,0,133,0,,0,5.0,0,0.0,0,0,,0,0.0,山西
73,2020-04-07,163,0,134,0,,0,29.0,25,0.0,1,0,,0,0.0,山西
74,2020-04-08,166,0,134,0,,0,32.0,3,0.0,0,0,,0,0.0,山西
75,2020-04-09,168,0,134,0,,0,34.0,2,0.0,0,0,,0,0.0,山西
76,2020-04-10,172,0,135,0,,0,37.0,4,0.0,1,0,,0,0.0,山西
77,2020-04-11,172,0,135,0,,0,37.0,0,0.0,0,0,,0,0.0,山西
78,2020-04-12,173,0,135,0,,0,38.0,1,0.0,0,0,,0,0.0,山西
79,2020-04-13,173,0,135,0,,0,38.0,0,0.0,0,0,,0,0.0,山西
80,2020-04-14,186,0,135,0,,0,51.0,13,0.0,0,0,,0,0.0,山西
81,2020-04-15,194,0,135,0,,0,59.0,8,0.0,0,0,,0,0.0,山西
82,2020-04-16,197,0,135,0,,0,62.0,3,0.0,0,0,,0,0.0,山西
83,2020-04-17,197,0,135,0,,0,62.0,0,0.0,0,0,,0,0.0,山西
84,2020-04-18,197,0,135,0,,0,62.0,0,0.0,0,0,,0,0.0,山西
85,2020-04-19,197,0,135,0,,0,62.0,0,0.0,0,0,,0,0.0,山西
86,2020-04-20,197,0,140,0,,0,57.0,0,0.0,5,0,,0,0.0,山西
87,2020-04-21,197,0,140,0,,0,57.0,0,0.0,0,0,,0,0.0,山西
88,2020-04-22,197,0,142,0,,0,55.0,0,0.0,2,0,,0,0.0,山西
89,2020-04-23,197,0,142,0,,0,55.0,0,0.0,0,0,,0,0.0,山西
90,2020-04-24,197,0,149,0,,0,48.0,0,0.0,7,0,,0,0.0,山西
91,2020-04-25,197,0,154,0,,0,43.0,0,0.0,5,0,,0,0.0,山西
92,2020-04-26,197,0,157,0,,0,40.0,0,0.0,3,0,,0,0.0,山西
93,2020-04-27,197,0,160,0,,0,37.0,0,0.0,3,0,,0,0.0,山西
94,2020-04-28,197,0,160,0,,0,37.0,0,0.0,0,0,,0,0.0,山西
95,2020-04-29,197,0,164,0,,0,33.0,0,0.0,4,0,,0,0.0,山西
96,2020-04-30,197,0,172,0,,0,25.0,0,0.0,8,0,,0,0.0,山西
97,2020-05-01,197,0,176,0,,0,21.0,0,0.0,4,0,,0,0.0,山西
98,2020-05-02,198,0,176,0,,0,22.0,1,0.0,0,0,,0,0.0,山西
99,2020-05-03,198,0,180,0,,0,18.0,0,0.0,4,0,,0,0.0,山西
100,2020-05-04,198,0,190,0,,0,8.0,0,0.0,10,0,,0,0.0,山西
101,2020-05-05,198,0,193,0,,0,5.0,0,0.0,3,0,,0,0.0,山西
102,2020-05-06,198,0,194,0,,0,4.0,0,0.0,1,0,,0,0.0,山西
103,2020-05-07,198,0,195,0,,0,3.0,0,0.0,1,0,,0,0.0,山西
104,2020-05-08,198,0,196,0,,0,2.0,0,0.0,1,0,,0,0.0,山西
105,2020-05-09,198,0,197,0,,0,1.0,0,0.0,1,0,,0,0.0,山西
106,2020-05-10,198,0,197,0,,0,1.0,0,0.0,0,0,,0,0.0,山西
107,2020-05-11,198,0,197,0,,0,1.0,0,0.0,0,0,,0,0.0,山西
108,2020-05-12,198,0,198,0,,0,0.0,0,0.0,1,0,,0,0.0,山西
109,2020-05-13,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
110,2020-05-14,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
111,2020-05-15,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
112,2020-05-16,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
113,2020-05-17,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
114,2020-05-18,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
115,2020-05-19,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
116,2020-05-20,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
117,2020-05-21,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
118,2020-05-22,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
119,2020-05-23,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
120,2020-05-24,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
121,2020-05-25,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
122,2020-05-26,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
123,2020-05-27,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
124,2020-05-28,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
125,2020-05-29,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
126,2020-05-30,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
127,2020-05-31,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
128,2020-06-01,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
129,2020-06-02,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
130,2020-06-03,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
131,2020-06-04,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
132,2020-06-05,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
133,2020-06-06,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
134,2020-06-07,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
135,2020-06-08,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
136,2020-06-09,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
137,2020-06-10,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
138,2020-06-11,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
139,2020-06-12,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
140,2020-06-13,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
141,2020-06-14,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
142,2020-06-15,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
143,2020-06-16,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
144,2020-06-17,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
145,2020-06-18,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
146,2020-06-19,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
147,2020-06-20,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
148,2020-06-21,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
149,2020-06-22,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
150,2020-06-23,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
151,2020-06-24,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
152,2020-06-25,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
153,2020-06-26,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
154,2020-06-27,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
155,2020-06-28,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
156,2020-06-29,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
157,2020-06-30,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
158,2020-07-01,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
159,2020-07-02,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
160,2020-07-03,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
161,2020-07-04,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
162,2020-07-05,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
163,2020-07-06,198,0,198,0,,0,0.0,0,0.0,0,0,,0,0.0,山西
164,2020-07-07,199,0,198,0,,0,1.0,1,0.0,0,0,,0,0.0,山西
165,2020-07-08,199,0,198,0,,0,1.0,0,0.0,0,0,,0,0.0,山西
166,2020-07-09,199,0,198,0,,0,1.0,0,0.0,0,0,,0,0.0,山西
0,2020-01-26,14,0,0,0,,0,14.0,0,0.0,0,0,,0,0.0,天津
1,2020-01-27,23,0,0,0,,0,23.0,9,0.0,0,0,,0,0.0,天津
2,2020-01-28,24,0,0,0,,0,24.0,1,0.0,0,0,,0,0.0,天津
3,2020-01-29,27,0,0,0,,0,27.0,3,0.0,0,0,,0,0.0,天津
4,2020-01-30,31,0,0,0,,0,31.0,4,0.0,0,0,,0,0.0,天津
5,2020-01-31,32,0,0,0,,0,32.0,1,0.0,0,0,,0,0.0,天津
6,2020-02-01,41,0,0,0,,0,41.0,9,0.0,0,0,,0,0.0,天津
7,2020-02-02,48,0,1,0,,0,47.0,7,0.0,1,0,,0,0.0,天津
8,2020-02-03,60,0,1,0,,0,59.0,12,0.0,0,0,,0,0.0,天津
9,2020-02-04,67,0,2,0,,0,65.0,7,0.0,1,0,,0,0.0,天津
10,2020-02-05,69,0,2,0,,0,67.0,2,0.0,0,0,,0,0.0,天津
11,2020-02-06,79,0,2,1,,0,76.0,10,0.0,0,1,,0,0.0,天津
12,2020-02-07,81,0,2,1,,0,78.0,2,0.0,0,0,,0,0.0,天津
13,2020-02-08,88,0,4,1,,0,83.0,7,0.0,2,0,,0,0.0,天津
14,2020-02-09,91,0,4,1,,0,86.0,3,0.0,0,0,,0,0.0,天津
15,2020-02-10,95,0,8,2,,0,85.0,4,0.0,4,1,,0,0.0,天津
16,2020-02-11,107,0,10,2,,0,95.0,12,0.0,2,0,,0,0.0,天津
17,2020-02-12,113,0,11,2,,0,100.0,7,0.0,1,0,,0,0.0,天津
18,2020-02-13,119,0,21,3,,0,95.0,7,0.0,10,1,,0,0.0,天津
19,2020-02-14,120,0,32,3,,0,85.0,1,0.0,11,0,,0,0.0,天津
20,2020-02-15,122,0,37,3,,0,82.0,2,0.0,5,0,,0,0.0,天津
21,2020-02-16,125,0,45,3,,0,77.0,3,0.0,8,0,,0,0.0,天津
22,2020-02-17,127,0,46,3,,0,78.0,3,0.0,1,0,,0,0.0,天津
23,2020-02-18,128,0,48,3,,0,77.0,3,0.0,2,0,,0,0.0,天津
24,2020-02-19,130,0,54,3,,0,73.0,2,0.0,6,0,,0,0.0,天津
25,2020-02-20,131,0,59,3,,0,69.0,1,0.0,5,0,,0,0.0,天津
26,2020-02-21,133,0,62,3,,0,68.0,2,0.0,3,0,,0,0.0,天津
27,2020-02-22,135,0,65,3,,0,67.0,4,0.0,3,0,,0,0.0,天津
28,2020-02-23,135,0,87,3,,0,45.0,0,0.0,22,0,,0,0.0,天津
29,2020-02-24,135,0,87,3,,0,45.0,0,0.0,0,0,,0,0.0,天津
30,2020-02-25,135,0,91,3,,0,41.0,0,0.0,4,0,,0,0.0,天津
31,2020-02-26,135,0,96,3,,0,36.0,0,0.0,5,0,,0,0.0,天津
32,2020-02-27,136,0,105,3,,0,28.0,1,0.0,9,0,,0,0.0,天津
33,2020-02-28,136,0,105,3,,0,28.0,1,0.0,0,0,,0,0.0,天津
34,2020-02-29,136,0,109,3,,0,24.0,0,0.0,4,0,,0,0.0,天津
35,2020-03-01,136,0,111,3,,0,22.0,0,0.0,2,0,,0,0.0,天津
36,2020-03-02,136,0,118,3,,0,15.0,0,0.0,7,0,,0,0.0,天津
37,2020-03-03,136,0,124,3,,0,9.0,0,0.0,6,0,,0,0.0,天津
38,2020-03-04,136,0,128,3,,0,5.0,0,0.0,4,0,,0,0.0,天津
39,2020-03-05,136,0,128,3,,0,5.0,0,0.0,0,0,,0,0.0,天津
40,2020-03-07,136,0,129,3,,0,4.0,0,0.0,1,0,,0,0.0,天津
41,2020-03-08,136,0,130,3,,0,3.0,0,0.0,1,0,,0,0.0,天津
42,2020-03-09,136,0,130,3,,0,3.0,0,0.0,0,0,,0,0.0,天津
43,2020-03-10,136,0,131,3,,0,2.0,0,0.0,1,0,,0,0.0,天津
44,2020-03-11,136,0,132,3,,0,1.0,0,0.0,1,0,,0,0.0,天津
45,2020-03-12,136,0,132,3,,0,1.0,0,0.0,0,0,,0,0.0,天津
46,2020-03-13,136,0,132,3,,0,1.0,0,0.0,0,0,,0,0.0,天津
47,2020-03-14,136,0,132,3,,0,1.0,0,0.0,0,0,,0,0.0,天津
48,2020-03-15,136,0,133,3,,0,0.0,0,0.0,1,0,,0,0.0,天津
49,2020-03-16,136,0,133,3,,0,0.0,0,0.0,0,0,,0,0.0,天津
50,2020-03-17,136,0,133,3,,0,0.0,0,0.0,0,0,,0,0.0,天津
51,2020-03-18,136,0,133,3,,0,0.0,0,0.0,0,0,,0,0.0,天津
52,2020-03-19,137,0,133,3,,0,1.0,1,0.0,0,0,,0,0.0,天津
53,2020-03-20,137,0,133,3,,0,1.0,0,0.0,0,0,,0,0.0,天津
54,2020-03-21,137,0,133,3,,0,1.0,0,0.0,0,0,,0,0.0,天津
55,2020-03-22,141,0,133,3,,0,5.0,4,0.0,0,0,,0,0.0,天津
56,2020-03-23,142,0,133,3,,0,6.0,1,0.0,0,0,,0,0.0,天津
57,2020-03-24,145,0,133,3,,0,9.0,4,0.0,0,0,,0,0.0,天津
58,2020-03-25,151,0,133,3,,0,15.0,4,0.0,0,0,,0,0.0,天津
59,2020-03-26,152,0,133,3,,0,16.0,5,0.0,0,0,,0,0.0,天津
60,2020-03-27,156,0,133,3,,0,20.0,4,0.0,0,0,,0,0.0,天津
61,2020-03-28,163,0,133,3,,0,27.0,7,0.0,0,0,,0,0.0,天津
62,2020-03-29,166,0,133,3,,0,30.0,3,0.0,0,0,,0,0.0,天津
63,2020-03-30,174,0,133,3,,0,38.0,8,0.0,0,0,,0,0.0,天津
64,2020-03-31,174,0,135,3,,0,36.0,0,0.0,2,0,,0,0.0,天津
65,2020-04-01,176,0,135,3,,0,38.0,2,0.0,0,0,,0,0.0,天津
66,2020-04-02,177,0,140,3,,0,34.0,1,0.0,5,0,,0,0.0,天津
67,2020-04-03,180,0,140,3,,0,37.0,3,0.0,0,0,,0,0.0,天津
68,2020-04-04,180,0,144,3,,0,33.0,0,0.0,4,0,,0,0.0,天津
69,2020-04-05,180,0,144,3,,0,33.0,0,0.0,0,0,,0,0.0,天津
70,2020-04-06,180,0,151,3,,0,26.0,0,0.0,7,0,,0,0.0,天津
71,2020-04-07,180,0,152,3,,0,25.0,0,0.0,1,0,,0,0.0,天津
72,2020-04-08,181,0,152,3,,0,26.0,1,0.0,0,0,,0,0.0,天津
73,2020-04-09,182,0,154,3,,0,25.0,1,0.0,2,0,,0,0.0,天津
74,2020-04-10,183,0,158,3,,0,22.0,1,0.0,4,0,,0,0.0,天津
75,2020-04-11,183,0,161,3,,0,19.0,0,0.0,3,0,,0,0.0,天津
76,2020-04-12,184,0,161,3,,0,20.0,1,0.0,0,0,,0,0.0,天津
77,2020-04-13,184,0,164,3,,0,17.0,0,0.0,3,0,,0,0.0,天津
78,2020-04-14,185,0,168,3,,0,14.0,1,0.0,4,0,,0,0.0,天津
79,2020-04-15,186,0,172,3,,0,11.0,1,0.0,4,0,,0,0.0,天津
80,2020-04-16,189,0,172,3,,0,14.0,4,0.0,0,0,,0,0.0,天津
81,2020-04-17,189,0,173,3,,0,13.0,3,0.0,1,0,,0,0.0,天津
82,2020-04-18,189,0,173,3,,0,13.0,0,0.0,0,0,,0,0.0,天津
83,2020-04-19,189,0,174,3,,0,12.0,0,0.0,1,0,,0,0.0,天津
84,2020-04-20,189,0,174,3,,0,12.0,0,0.0,0,0,,0,0.0,天津
85,2020-04-21,189,0,176,3,,0,10.0,0,0.0,2,0,,0,0.0,天津
86,2020-04-22,189,0,178,3,,0,8.0,0,0.0,2,0,,0,0.0,天津
87,2020-04-23,189,0,179,3,,0,7.0,0,0.0,1,0,,0,0.0,天津
88,2020-04-24,190,0,181,3,,0,6.0,1,0.0,2,0,,0,0.0,天津
89,2020-04-25,190,0,182,3,,0,5.0,0,0.0,1,0,,0,0.0,天津
90,2020-04-26,190,0,182,3,,0,5.0,0,0.0,0,0,,0,0.0,天津
