date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,total_storeConfirm,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-03-10,252,0,237,2,,0,13.0,0,0.0,3,0,,0,0.0,广西
2020-03-11,252,0,241,2,,0,9.0,0,0.0,4,0,,0,0.0,广西
2020-03-12,252,0,243,2,,0,7.0,0,0.0,2,0,,0,0.0,广西
2020-03-13,252,0,243,2,,0,7.0,0,0.0,0,0,,0,0.0,广西
2020-03-14,252,0,243,2,,0,7.0,0,0.0,0,0,,0,0.0,广西
2020-03-15,252,0,247,2,,0,3.0,0,0.0,4,0,,0,0.0,广西
2020-03-16,253,0,248,2,,0,3.0,1,0.0,1,0,,0,0.0,广西
2020-03-17,253,0,250,2,,0,1.0,0,0.0,2,0,,0,0.0,广西
2020-03-18,253,0,250,2,,0,1.0,0,0.0,0,0,,0,0.0,广西
2020-03-19,254,0,250,2,,0,2.0,1,0.0,0,0,,0,0.0,广西
2020-03-20,254,0,250,2,,0,2.0,1,0.0,0,0,,0,0.0,广西
2020-03-21,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-22,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-23,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-24,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-25,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-26,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-27,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-28,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-29,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-30,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-03-31,254,0,250,2,,0,2.0,0,0.0,0,0,,0,0.0,广西
2020-04-01,254,0,252,2,,0,0.0,0,0.0,2,0,,0,0.0,广西
2020-04-02,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-03,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-04,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-05,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-06,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-07,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-08,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-09,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-10,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-11,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-12,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-13,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-14,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-15,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-16,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-17,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-18,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-19,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-20,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-21,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-22,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-23,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-24,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-25,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-26,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-27,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-28,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-29,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-04-30,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-01,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-02,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-03,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-04,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-05,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-06,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-07,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-08,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-09,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-10,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-11,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-12,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-13,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-14,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-15,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-16,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-17,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-18,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-19,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-20,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-21,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-22,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-23,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-24,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-25,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-26,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-27,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-28,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-29,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-30,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-05-31,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-01,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-02,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-03,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-04,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-05,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-06,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-07,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-08,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-09,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-10,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-11,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-12,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-13,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-14,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-15,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-16,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-17,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-18,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-19,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-20,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-21,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-22,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-23,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-24,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-25,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-26,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-27,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-28,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-29,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-06-30,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-07-01,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-07-02,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-07-03,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-07-04,254,0,252,2,,0,0.0,0,0.0,0,0,,0,0.0,广西
2020-01-26,11,0,0,0,,0,11.0,0,0.0,0,0,,0,0.0,内蒙古
2020-01-27,13,0,0,0,,0,13.0,2,0.0,0,0,,0,0.0,内蒙古
2020-01-28,16,0,0,0,,0,16.0,3,0.0,0,0,,0,0.0,内蒙古
2020-01-29,18,0,0,0,,0,18.0,2,0.0,0,0,,0,0.0,内蒙古
2020-01-30,20,0,0,0,,0,20.0,2,0.0,0,0,,0,0.0,内蒙古
2020-01-31,23,0,1,0,,0,22.0,3,0.0,1,0,,0,0.0,内蒙古
2020-02-01,27,0,1,0,,0,26.0,4,0.0,0,0,,0,0.0,内蒙古
2020-02-02,34,0,1,0,,0,33.0,7,0.0,0,0,,0,0.0,内蒙古
2020-02-03,35,0,1,0,,0,34.0,1,0.0,0,0,,0,0.0,内蒙古
2020-02-04,42,0,1,0,,0,41.0,7,0.0,0,0,,0,0.0,内蒙古
2020-02-05,44,0,3,0,,0,41.0,2,0.0,2,0,,0,0.0,内蒙古
2020-02-06,46,0,4,0,,0,42.0,2,0.0,1,0,,0,0.0,内蒙古
2020-02-07,50,0,5,0,,0,45.0,4,0.0,1,0,,0,0.0,内蒙古
2020-02-08,52,0,5,0,,0,47.0,2,0.0,0,0,,0,0.0,内蒙古
2020-02-09,54,0,5,0,,0,49.0,2,0.0,0,0,,0,0.0,内蒙古
2020-02-10,58,0,5,0,,0,53.0,0,0.0,0,0,,0,0.0,内蒙古
2020-02-11,60,0,5,0,,0,55.0,2,0.0,0,0,,0,0.0,内蒙古
2020-02-12,61,0,6,0,,0,55.0,1,0.0,1,0,,0,0.0,内蒙古
2020-02-13,65,0,6,0,,0,59.0,4,0.0,0,0,,0,0.0,内蒙古
2020-02-14,65,0,6,0,,0,59.0,4,0.0,0,0,,0,0.0,内蒙古
2020-02-15,70,0,7,0,,0,63.0,2,0.0,1,0,,0,0.0,内蒙古
2020-02-16,72,0,8,0,,0,64.0,2,0.0,1,0,,0,0.0,内蒙古
2020-02-17,73,0,8,0,,0,65.0,1,0.0,0,0,,0,0.0,内蒙古
2020-02-18,75,0,9,0,,0,66.0,2,0.0,1,0,,0,0.0,内蒙古
2020-02-19,75,0,11,0,,0,64.0,0,0.0,2,0,,0,0.0,内蒙古
2020-02-20,75,0,16,0,,0,59.0,0,0.0,5,0,,0,0.0,内蒙古
2020-02-21,75,0,22,0,,0,53.0,0,0.0,6,0,,0,0.0,内蒙古
2020-02-22,75,0,26,0,,0,49.0,0,0.0,4,0,,0,0.0,内蒙古
2020-02-23,75,0,30,0,,0,45.0,0,0.0,4,0,,0,0.0,内蒙古
2020-02-24,75,0,34,0,,0,41.0,0,0.0,4,0,,0,0.0,内蒙古
2020-02-25,75,0,34,0,,0,41.0,0,0.0,0,0,,0,0.0,内蒙古
2020-02-26,75,0,38,0,,0,37.0,0,0.0,4,0,,0,0.0,内蒙古
2020-02-27,75,0,43,0,,0,32.0,0,0.0,5,0,,0,0.0,内蒙古
2020-02-28,75,0,46,0,,0,29.0,0,0.0,3,0,,0,0.0,内蒙古
2020-02-29,75,0,51,0,,0,24.0,0,0.0,5,0,,0,0.0,内蒙古
2020-03-01,75,0,51,0,,0,24.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-02,75,0,54,0,,0,21.0,0,0.0,3,0,,0,0.0,内蒙古
2020-03-03,75,0,59,1,,0,15.0,0,0.0,5,1,,0,0.0,内蒙古
2020-03-04,75,0,63,1,,0,11.0,0,0.0,4,0,,0,0.0,内蒙古
2020-03-05,75,0,63,1,,0,11.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-06,75,0,65,1,,0,9.0,0,0.0,2,0,,0,0.0,内蒙古
2020-03-07,75,0,68,1,,0,6.0,0,0.0,3,0,,0,0.0,内蒙古
2020-03-08,75,0,70,1,,0,4.0,0,0.0,2,0,,0,0.0,内蒙古
2020-03-09,75,0,70,1,,0,4.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-10,75,0,70,1,,0,4.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-11,75,0,71,1,,0,3.0,0,0.0,1,0,,0,0.0,内蒙古
2020-03-12,75,0,71,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-13,75,0,71,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-14,75,0,71,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-15,75,0,71,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-16,75,0,73,1,,0,1.0,0,0.0,2,0,,0,0.0,内蒙古
2020-03-17,75,0,73,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-18,75,0,74,1,,0,0.0,0,0.0,1,0,,0,0.0,内蒙古
2020-03-19,75,0,74,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-20,75,0,74,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-21,75,0,74,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-22,75,0,74,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-23,75,0,74,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-03-24,77,0,74,1,,0,2.0,2,0.0,0,0,,0,0.0,内蒙古
2020-03-25,89,0,74,1,,0,14.0,12,0.0,0,0,,0,0.0,内蒙古
2020-03-26,92,0,74,1,,0,17.0,3,0.0,0,0,,0,0.0,内蒙古
2020-03-27,94,0,74,1,,0,19.0,2,0.0,0,0,,0,0.0,内蒙古
2020-03-28,95,0,74,1,,0,20.0,1,0.0,0,0,,0,0.0,内蒙古
2020-03-29,97,0,74,1,,0,22.0,2,0.0,0,0,,0,0.0,内蒙古
2020-03-30,107,0,74,1,,0,32.0,10,0.0,0,0,,0,0.0,内蒙古
2020-03-31,111,0,74,1,,0,36.0,4,0.0,0,0,,0,0.0,内蒙古
2020-04-01,117,0,74,1,,0,42.0,6,0.0,0,0,,0,0.0,内蒙古
2020-04-02,117,0,74,1,,0,42.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-03,117,0,74,1,,0,42.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-04,117,0,74,1,,0,42.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-05,118,0,74,1,,0,43.0,1,0.0,0,0,,0,0.0,内蒙古
2020-04-06,121,0,74,1,,0,46.0,3,0.0,0,0,,0,0.0,内蒙古
2020-04-07,124,0,74,1,,0,49.0,3,0.0,0,0,,0,0.0,内蒙古
2020-04-08,126,0,79,1,,0,46.0,2,0.0,5,0,,0,0.0,内蒙古
2020-04-09,128,0,79,1,,0,48.0,2,0.0,0,0,,0,0.0,内蒙古
2020-04-10,155,0,79,1,,0,75.0,27,0.0,0,0,,0,0.0,内蒙古
2020-04-11,155,0,83,1,,0,71.0,0,0.0,4,0,,0,0.0,内蒙古
2020-04-12,190,0,83,1,,0,106.0,35,0.0,0,0,,0,0.0,内蒙古
2020-04-13,190,0,91,1,,0,98.0,0,0.0,8,0,,0,0.0,内蒙古
2020-04-14,190,0,94,1,,0,95.0,0,0.0,3,0,,0,0.0,内蒙古
2020-04-15,193,0,94,1,,0,98.0,3,0.0,0,0,,0,0.0,内蒙古
2020-04-16,193,0,103,1,,0,89.0,0,0.0,9,0,,0,0.0,内蒙古
2020-04-17,193,0,104,1,,0,88.0,0,0.0,1,0,,0,0.0,内蒙古
2020-04-18,193,0,104,1,,0,88.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-19,194,0,104,1,,0,89.0,1,0.0,0,0,,0,0.0,内蒙古
2020-04-20,194,0,108,1,,0,85.0,0,0.0,4,0,,0,0.0,内蒙古
2020-04-21,194,0,108,1,,0,85.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-22,194,0,108,1,,0,85.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-23,194,0,108,1,,0,85.0,0,0.0,0,0,,0,0.0,内蒙古
2020-04-24,197,0,114,1,,0,82.0,3,0.0,6,0,,0,0.0,内蒙古
2020-04-25,198,0,121,1,,0,76.0,1,0.0,7,0,,0,0.0,内蒙古
2020-04-26,198,0,129,1,,0,68.0,0,0.0,8,0,,0,0.0,内蒙古
2020-04-27,199,0,145,1,,0,53.0,1,0.0,16,0,,0,0.0,内蒙古
2020-04-28,199,0,146,1,,0,52.0,0,0.0,1,0,,0,0.0,内蒙古
2020-04-29,200,0,150,1,,0,49.0,1,0.0,4,0,,0,0.0,内蒙古
2020-04-30,201,0,152,1,,0,48.0,1,0.0,2,0,,0,0.0,内蒙古
2020-05-01,201,0,154,1,,0,46.0,0,0.0,2,0,,0,0.0,内蒙古
2020-05-02,201,0,154,1,,0,46.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-03,201,0,156,1,,0,44.0,0,0.0,2,0,,0,0.0,内蒙古
2020-05-04,201,0,160,1,,0,40.0,0,0.0,4,0,,0,0.0,内蒙古
2020-05-05,201,0,167,1,,0,33.0,0,0.0,7,0,,0,0.0,内蒙古
2020-05-06,201,0,171,1,,0,29.0,0,0.0,4,0,,0,0.0,内蒙古
2020-05-07,201,0,172,1,,0,28.0,0,0.0,1,0,,0,0.0,内蒙古
2020-05-08,201,0,175,1,,0,25.0,0,0.0,3,0,,0,0.0,内蒙古
2020-05-09,201,0,184,1,,0,16.0,0,0.0,9,0,,0,0.0,内蒙古
2020-05-10,208,0,187,1,,0,20.0,7,0.0,3,0,,0,0.0,内蒙古
2020-05-11,208,0,187,1,,0,20.0,1,0.0,0,0,,0,0.0,内蒙古
2020-05-12,209,0,190,1,,0,18.0,0,0.0,3,0,,0,0.0,内蒙古
2020-05-13,209,0,190,1,,0,18.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-14,209,0,194,1,,0,14.0,0,0.0,4,0,,0,0.0,内蒙古
2020-05-15,209,0,196,1,,0,12.0,0,0.0,2,0,,0,0.0,内蒙古
2020-05-16,209,0,196,1,,0,12.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-17,213,0,196,1,,0,16.0,4,0.0,0,0,,0,0.0,内蒙古
2020-05-18,216,0,196,1,,0,19.0,3,0.0,0,0,,0,0.0,内蒙古
2020-05-19,217,0,196,1,,0,20.0,1,0.0,0,0,,0,0.0,内蒙古
2020-05-20,217,0,199,1,,0,17.0,0,0.0,3,0,,0,0.0,内蒙古
2020-05-21,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-22,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-23,217,0,199,1,,0,17.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-24,227,0,201,1,,0,25.0,10,0.0,2,0,,0,0.0,内蒙古
2020-05-25,232,0,204,1,,0,27.0,5,0.0,3,0,,0,0.0,内蒙古
2020-05-26,232,0,205,1,,0,26.0,0,0.0,1,0,,0,0.0,内蒙古
2020-05-27,232,0,205,1,,0,26.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-28,232,0,205,1,,0,26.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-29,232,0,206,1,,0,25.0,0,0.0,1,0,,0,0.0,内蒙古
2020-05-30,232,0,206,1,,0,25.0,0,0.0,0,0,,0,0.0,内蒙古
2020-05-31,235,0,207,1,,0,27.0,3,0.0,1,0,,0,0.0,内蒙古
2020-06-01,235,0,209,1,,0,25.0,0,0.0,2,0,,0,0.0,内蒙古
2020-06-02,235,0,209,1,,0,25.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-03,235,0,212,1,,0,22.0,0,0.0,3,0,,0,0.0,内蒙古
2020-06-04,235,0,213,1,,0,21.0,0,0.0,1,0,,0,0.0,内蒙古
2020-06-05,235,0,213,1,,0,21.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-06,235,0,213,1,,0,21.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-07,235,0,218,1,,0,16.0,0,0.0,5,0,,0,0.0,内蒙古
2020-06-08,235,0,226,1,,0,8.0,0,0.0,8,0,,0,0.0,内蒙古
2020-06-09,237,0,230,1,,0,6.0,2,0.0,4,0,,0,0.0,内蒙古
2020-06-10,237,0,230,1,,0,6.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-11,237,0,231,1,,0,5.0,0,0.0,1,0,,0,0.0,内蒙古
2020-06-12,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-13,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-14,237,0,231,1,,0,5.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-15,238,0,234,1,,0,3.0,1,0.0,3,0,,0,0.0,内蒙古
2020-06-16,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-17,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-18,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-19,238,0,234,1,,0,3.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-20,238,0,235,1,,0,2.0,0,0.0,1,0,,0,0.0,内蒙古
2020-06-21,238,0,235,1,,0,2.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-22,238,0,236,1,,0,1.0,0,0.0,1,0,,0,0.0,内蒙古
2020-06-23,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-24,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-25,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-26,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-27,238,0,236,1,,0,1.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-28,238,0,237,1,,0,0.0,0,0.0,1,0,,0,0.0,内蒙古
2020-06-29,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-06-30,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-07-01,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-07-02,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-07-03,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-07-04,238,0,237,1,,0,0.0,0,0.0,0,0,,0,0.0,内蒙古
2020-01-26,14,0,0,0,,0,14.0,0,0.0,0,0,,0,0.0,天津
2020-01-27,23,0,0,0,,0,23.0,9,0.0,0,0,,0,0.0,天津
2020-01-28,24,0,0,0,,0,24.0,1,0.0,0,0,,0,0.0,天津
2020-01-29,27,0,0,0,,0,27.0,3,0.0,0,0,,0,0.0,天津
2020-01-30,31,0,0,0,,0,31.0,4,0.0,0,0,,0,0.0,天津
2020-01-31,32,0,0,0,,0,32.0,1,0.0,0,0,,0,0.0,天津
2020-02-01,41,0,0,0,,0,41.0,9,0.0,0,0,,0,0.0,天津
2020-02-02,48,0,1,0,,0,47.0,7,0.0,1,0,,0,0.0,天津
2020-02-03,60,0,1,0,,0,59.0,12,0.0,0,0,,0,0.0,天津
2020-02-04,67,0,2,0,,0,65.0,7,0.0,1,0,,0,0.0,天津
2020-02-05,69,0,2,0,,0,67.0,2,0.0,0,0,,0,0.0,天津
2020-02-06,79,0,2,1,,0,76.0,10,0.0,0,1,,0,0.0,天津
2020-02-07,81,0,2,1,,0,78.0,2,0.0,0,0,,0,0.0,天津
2020-02-08,88,0,4,1,,0,83.0,7,0.0,2,0,,0,0.0,天津
2020-02-09,91,0,4,1,,0,86.0,3,0.0,0,0,,0,0.0,天津
2020-02-10,95,0,8,2,,0,85.0,4,0.0,4,1,,0,0.0,天津
2020-02-11,107,0,10,2,,0,95.0,12,0.0,2,0,,0,0.0,天津
2020-02-12,113,0,11,2,,0,100.0,7,0.0,1,0,,0,0.0,天津
2020-02-13,119,0,21,3,,0,95.0,7,0.0,10,1,,0,0.0,天津
2020-02-14,120,0,32,3,,0,85.0,1,0.0,11,0,,0,0.0,天津
2020-02-15,122,0,37,3,,0,82.0,2,0.0,5,0,,0,0.0,天津
2020-02-16,125,0,45,3,,0,77.0,3,0.0,8,0,,0,0.0,天津
2020-02-17,127,0,46,3,,0,78.0,3,0.0,1,0,,0,0.0,天津
2020-02-18,128,0,48,3,,0,77.0,3,0.0,2,0,,0,0.0,天津
2020-02-19,130,0,54,3,,0,73.0,2,0.0,6,0,,0,0.0,天津
2020-02-20,131,0,59,3,,0,69.0,1,0.0,5,0,,0,0.0,天津
2020-02-21,133,0,62,3,,0,68.0,2,0.0,3,0,,0,0.0,天津
2020-02-22,135,0,65,3,,0,67.0,4,0.0,3,0,,0,0.0,天津
2020-02-23,135,0,87,3,,0,45.0,0,0.0,22,0,,0,0.0,天津
2020-02-24,135,0,87,3,,0,45.0,0,0.0,0,0,,0,0.0,天津
2020-02-25,135,0,91,3,,0,41.0,0,0.0,4,0,,0,0.0,天津
2020-02-26,135,0,96,3,,0,36.0,0,0.0,5,0,,0,0.0,天津
2020-02-27,136,0,105,3,,0,28.0,1,0.0,9,0,,0,0.0,天津
2020-02-28,136,0,105,3,,0,28.0,1,0.0,0,0,,0,0.0,天津
2020-02-29,136,0,109,3,,0,24.0,0,0.0,4,0,,0,0.0,天津
2020-03-01,136,0,111,3,,0,22.0,0,0.0,2,0,,0,0.0,天津
2020-03-02,136,0,118,3,,0,15.0,0,0.0,7,0,,0,0.0,天津
2020-03-03,136,0,124,3,,0,9.0,0,0.0,6,0,,0,0.0,天津
2020-03-04,136,0,128,3,,0,5.0,0,0.0,4,0,,0,0.0,天津
2020-03-05,136,0,128,3,,0,5.0,0,0.0,0,0,,0,0.0,天津
2020-03-07,136,0,129,3,,0,4.0,0,0.0,1,0,,0,0.0,天津
